dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F1_n1000000_a120_gs1,ours,sampling,0,1,1000000,1000000,10000000,1,8942.2,2.38945e+08,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":240.607569,""build_events_ms"":424.410943,""build_ranks_ms"":666.870976,""build_y_domain_ms"":167.435561,""phase1_count_ms"":1105.447786,""phase2_plan_ms"":1066.262465,""phase3_sample_ms"":5202.588744,""run_build_ms"":1551.334485,""run_count_ms"":1105.449956,""run_sample_ms"":6285.412717}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a120__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""coverage"":49.685158973139195,""pair_intersection_prob_est"":0.000239638013511335,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":127.25,""p_hat_est"":0.0002545,""epsilon_alpha"":0.06041666666666667,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.6948757171630859,""audit"":0.1326160430908203,""binary_io"":0.03717613220214844,""csv_io"":0.0},""info"":{""coverage"":49.685158973139195,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""pair_intersection_prob_est"":0.000239638013511335,""tune_history"":[{""coverage"":60.0,""alpha_est"":143.91425375048146},{""coverage"":2.4494897427831805e-07,""alpha_est"":5.830640056163489e-07},{""coverage"":0.0038336586254776343,""alpha_est"":0.009125998045316566},{""coverage"":0.47960350032986415,""alpha_est"":1.142403497454492},{""coverage"":5.364346187541576,""alpha_est"":12.798211610189211},{""coverage"":17.940478568101085,""alpha_est"":42.88324696132626},{""coverage"":32.808973072713876,""alpha_est"":78.53874203869404},{""coverage"":44.3682136710825,""alpha_est"":106.3069362020756},{""coverage"":51.59547286598843,""alpha_est"":123.68699110360787},{""coverage"":47.84557413783134,""alpha_est"":114.66760007721156},{""coverage"":49.685158973139195,""alpha_est"":119.09179510599392}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a120_gs1,ours,sampling,1,2,1000000,1000000,10000000,1,10258.7,2.38945e+08,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":49.921968,""build_events_ms"":707.537225,""build_ranks_ms"":673.764623,""build_y_domain_ms"":162.334506,""phase1_count_ms"":1119.216801,""phase2_plan_ms"":1013.433366,""phase3_sample_ms"":5186.390988,""run_build_ms"":1614.213977,""run_count_ms"":1119.219601,""run_sample_ms"":6218.142786}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a120__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""coverage"":49.685158973139195,""pair_intersection_prob_est"":0.000239638013511335,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":127.25,""p_hat_est"":0.0002545,""epsilon_alpha"":0.06041666666666667,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.6948757171630859,""audit"":0.1326160430908203,""binary_io"":0.03717613220214844,""csv_io"":0.0},""info"":{""coverage"":49.685158973139195,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""pair_intersection_prob_est"":0.000239638013511335,""tune_history"":[{""coverage"":60.0,""alpha_est"":143.91425375048146},{""coverage"":2.4494897427831805e-07,""alpha_est"":5.830640056163489e-07},{""coverage"":0.0038336586254776343,""alpha_est"":0.009125998045316566},{""coverage"":0.47960350032986415,""alpha_est"":1.142403497454492},{""coverage"":5.364346187541576,""alpha_est"":12.798211610189211},{""coverage"":17.940478568101085,""alpha_est"":42.88324696132626},{""coverage"":32.808973072713876,""alpha_est"":78.53874203869404},{""coverage"":44.3682136710825,""alpha_est"":106.3069362020756},{""coverage"":51.59547286598843,""alpha_est"":123.68699110360787},{""coverage"":47.84557413783134,""alpha_est"":114.66760007721156},{""coverage"":49.685158973139195,""alpha_est"":119.09179510599392}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a120_gs1,ours,sampling,2,3,1000000,1000000,10000000,1,10209.6,2.38945e+08,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":49.704573,""build_events_ms"":702.800842,""build_ranks_ms"":673.201294,""build_y_domain_ms"":162.340637,""phase1_count_ms"":1098.268084,""phase2_plan_ms"":994.076256,""phase3_sample_ms"":5179.782565,""run_build_ms"":1608.695050,""run_count_ms"":1098.270654,""run_sample_ms"":6201.769205}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a120__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a120_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""coverage"":49.685158973139195,""pair_intersection_prob_est"":0.000239638013511335,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":127.25,""p_hat_est"":0.0002545,""epsilon_alpha"":0.06041666666666667,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a120_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.6948757171630859,""audit"":0.1326160430908203,""binary_io"":0.03717613220214844,""csv_io"":0.0},""info"":{""coverage"":49.685158973139195,""alpha_target"":120.0,""alpha_expected_est"":119.8190067556675,""pair_intersection_prob_est"":0.000239638013511335,""tune_history"":[{""coverage"":60.0,""alpha_est"":143.91425375048146},{""coverage"":2.4494897427831805e-07,""alpha_est"":5.830640056163489e-07},{""coverage"":0.0038336586254776343,""alpha_est"":0.009125998045316566},{""coverage"":0.47960350032986415,""alpha_est"":1.142403497454492},{""coverage"":5.364346187541576,""alpha_est"":12.798211610189211},{""coverage"":17.940478568101085,""alpha_est"":42.88324696132626},{""coverage"":32.808973072713876,""alpha_est"":78.53874203869404},{""coverage"":44.3682136710825,""alpha_est"":106.3069362020756},{""coverage"":51.59547286598843,""alpha_est"":123.68699110360787},{""coverage"":47.84557413783134,""alpha_est"":114.66760007721156},{""coverage"":49.685158973139195,""alpha_est"":119.09179510599392}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
