dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_stripe_n5000000_a200_gs1,kd_tree,sampling,0,1,5000000,5000000,100000,1,690581,2e+09,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":1199.762961,""build_points_ms"":1192.803691,""phase1_count_ms"":688974.021284,""phase2_plan_ms"":9.262926,""phase3_fill_ms"":397.967738,""run_build_ms"":1199.768851,""run_count_ms"":688974.025754,""run_sample_ms"":407.377003}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n5000000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":5000000,""n_s"":5000000,""alpha"":200,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n5000000__a200__t100000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n5000000_a200_gs1"",""n_r"":5000000,""n_s"":5000000,""has_exact_k"":true,""k_target"":2000000000,""k_achieved"":2000000000,""alpha_target"":200,""alpha_achieved"":200,""notes"":""control_axis=1, core=[0.45,0.55], g=2e-08, h=1.8e-07, delta=5e-09, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
d2_stripe_n5000000_a200_gs1,kd_tree,sampling,1,2,5000000,5000000,100000,1,687751,2e+09,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":1187.315695,""build_points_ms"":1185.981109,""phase1_count_ms"":686160.383749,""phase2_plan_ms"":8.936113,""phase3_fill_ms"":394.074096,""run_build_ms"":1187.317305,""run_count_ms"":686160.387909,""run_sample_ms"":403.164836}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n5000000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":5000000,""n_s"":5000000,""alpha"":200,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n5000000__a200__t100000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n5000000_a200_gs1"",""n_r"":5000000,""n_s"":5000000,""has_exact_k"":true,""k_target"":2000000000,""k_achieved"":2000000000,""alpha_target"":200,""alpha_achieved"":200,""notes"":""control_axis=1, core=[0.45,0.55], g=2e-08, h=1.8e-07, delta=5e-09, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
d2_stripe_n5000000_a200_gs1,kd_tree,sampling,2,3,5000000,5000000,100000,1,687951,2e+09,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":1191.455109,""build_points_ms"":1190.120142,""phase1_count_ms"":686352.448613,""phase2_plan_ms"":9.103474,""phase3_fill_ms"":397.381740,""run_build_ms"":1191.456278,""run_count_ms"":686352.452403,""run_sample_ms"":406.617602}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n5000000_a200_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":5000000,""n_s"":5000000,""alpha"":200,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/B_N/B_N__n5000000__a200__t100000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n5000000_a200_gs1"",""n_r"":5000000,""n_s"":5000000,""has_exact_k"":true,""k_target"":2000000000,""k_achieved"":2000000000,""alpha_target"":200,""alpha_achieved"":200,""notes"":""control_axis=1, core=[0.45,0.55], g=2e-08, h=1.8e-07, delta=5e-09, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
