dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F0_n1000000_a100_gs1,ours,enum_sampling,0,1,1000000,1000000,3000000,1,7738.47,2.01434e+08,1,nan,nan,nan,1,0,300000000,,0,"{""build_active_indices_ms"":156.247994,""build_event_cache_ms"":37.864341,""build_event_maps_ms"":39.316934,""build_events_ms"":250.320398,""build_ranks_ms"":200.204970,""build_y_domain_ms"":194.457018,""phase1_enumerate_materialize_ms"":6809.103722,""phase2_resample_ms"":46.429178,""run_build_ms"":882.927890,""run_count_ms"":6809.106962,""run_sample_ms"":46.432768}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""enum_sampling"",""t"":3000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/out/C_t/C_t__F0__n1000000__a100__t3000000__ours__enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""coverage"":50.0,""pair_intersection_prob_est"":0.00020141664158741747,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":101.0,""p_hat_est"":0.000202,""epsilon_alpha"":0.01,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.18966913223266602,""audit"":0.13969945907592773,""binary_io"":0.03876900672912598,""csv_io"":0.0},""info"":{""coverage"":50.0,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""pair_intersection_prob_est"":0.00020141664158741747,""tune_history"":[{""coverage"":50.0,""alpha_est"":100.70832079370872}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
d2_F0_n1000000_a100_gs1,ours,enum_sampling,1,2,1000000,1000000,3000000,1,7936.24,2.01434e+08,1,nan,nan,nan,1,0,300000000,,0,"{""build_active_indices_ms"":30.620059,""build_event_cache_ms"":30.796875,""build_event_maps_ms"":31.304146,""build_events_ms"":874.906331,""build_ranks_ms"":190.212409,""build_y_domain_ms"":193.847010,""phase1_enumerate_materialize_ms"":6173.616846,""phase2_resample_ms"":43.107162,""run_build_ms"":1355.209114,""run_count_ms"":6173.619605,""run_sample_ms"":43.110902}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""enum_sampling"",""t"":3000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/out/C_t/C_t__F0__n1000000__a100__t3000000__ours__enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""coverage"":50.0,""pair_intersection_prob_est"":0.00020141664158741747,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":101.0,""p_hat_est"":0.000202,""epsilon_alpha"":0.01,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.18966913223266602,""audit"":0.13969945907592773,""binary_io"":0.03876900672912598,""csv_io"":0.0},""info"":{""coverage"":50.0,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""pair_intersection_prob_est"":0.00020141664158741747,""tune_history"":[{""coverage"":50.0,""alpha_est"":100.70832079370872}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
d2_F0_n1000000_a100_gs1,ours,enum_sampling,2,3,1000000,1000000,3000000,1,7945.83,2.01434e+08,1,nan,nan,nan,1,0,300000000,,0,"{""build_active_indices_ms"":30.643468,""build_event_cache_ms"":30.741817,""build_event_maps_ms"":31.326305,""build_events_ms"":884.529099,""build_ranks_ms"":190.283797,""build_y_domain_ms"":185.559228,""phase1_enumerate_materialize_ms"":6192.099914,""phase2_resample_ms"":42.964305,""run_build_ms"":1356.320053,""run_count_ms"":6192.101934,""run_sample_ms"":42.967765}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""enum_sampling"",""t"":3000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/out/C_t/C_t__F0__n1000000__a100__t3000000__ours__enum_sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""coverage"":50.0,""pair_intersection_prob_est"":0.00020141664158741747,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":101.0,""p_hat_est"":0.000202,""epsilon_alpha"":0.01,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-305/2026.3.5-Pro-3/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.18966913223266602,""audit"":0.13969945907592773,""binary_io"":0.03876900672912598,""csv_io"":0.0},""info"":{""coverage"":50.0,""alpha_target"":100.0,""alpha_expected_est"":100.70832079370872,""pair_intersection_prob_est"":0.00020141664158741747,""tune_history"":[{""coverage"":50.0,""alpha_est"":100.70832079370872}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
