dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F1_n1000000_a0p3_gs1,ours,sampling,0,1,1000000,1000000,10000000,1,4712.66,602725,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":151.610452,""build_event_cache_ms"":34.107525,""build_event_maps_ms"":40.670672,""build_events_ms"":258.552806,""build_ranks_ms"":200.239221,""build_y_domain_ms"":196.045096,""phase1_count_ms"":466.593193,""phase2_plan_ms"":655.196855,""phase3_sample_ms"":2690.859927,""run_build_ms"":897.764083,""run_count_ms"":466.596253,""run_sample_ms"":3348.299477}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":1200000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/out/A_alpha/A_alpha__F1__n1000000__a0p3__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""coverage"":0.12587808980645476,""pair_intersection_prob_est"":6.031253705697515e-07,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":0.25,""p_hat_est"":5e-07,""epsilon_alpha"":0.16666666666666663,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/results/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""out_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7522761821746826,""audit"":0.13809823989868164,""binary_io"":0.03640604019165039,""csv_io"":0.0},""info"":{""coverage"":0.12587808980645476,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""pair_intersection_prob_est"":6.031253705697515e-07,""tune_history"":[{""coverage"":0.15,""alpha_est"":0.35718864537867806},{""coverage"":1.2247448713915887e-08,""alpha_est"":2.915318922459905e-08},{""coverage"":4.286160644548202e-05,""alpha_est"":0.00010202618438615199},{""coverage"":0.002535594795471529,""alpha_est"":0.006035897132519579},{""coverage"":0.019502287540715046,""alpha_est"":0.04642862334210783},{""coverage"":0.05408644128714012,""alpha_est"":0.12877408730658096},{""coverage"":0.09007200560146875,""alpha_est"":0.21446620078961207},{""coverage"":0.11623597050922024,""alpha_est"":0.27677512940853927},{""coverage"":0.13204315800670263,""alpha_est"":0.3144213565431038},{""coverage"":0.12388770972139003,""alpha_est"":0.2949982727698997},{""coverage"":0.12790044734022638,""alpha_est"":0.3045550012536772},{""coverage"":0.12587808980645476,""alpha_est"":0.2997385482985178}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a0p3_gs1,ours,sampling,1,2,1000000,1000000,10000000,1,6468.39,602725,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":30.161737,""build_event_cache_ms"":30.434623,""build_event_maps_ms"":30.522621,""build_events_ms"":847.943468,""build_ranks_ms"":189.931251,""build_y_domain_ms"":185.404861,""phase1_count_ms"":661.201096,""phase2_plan_ms"":788.809494,""phase3_sample_ms"":3299.421571,""run_build_ms"":1319.902104,""run_count_ms"":661.218756,""run_sample_ms"":4128.676461}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":1200000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/out/A_alpha/A_alpha__F1__n1000000__a0p3__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""coverage"":0.12587808980645476,""pair_intersection_prob_est"":6.031253705697515e-07,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":0.25,""p_hat_est"":5e-07,""epsilon_alpha"":0.16666666666666663,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/results/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""out_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7522761821746826,""audit"":0.13809823989868164,""binary_io"":0.03640604019165039,""csv_io"":0.0},""info"":{""coverage"":0.12587808980645476,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""pair_intersection_prob_est"":6.031253705697515e-07,""tune_history"":[{""coverage"":0.15,""alpha_est"":0.35718864537867806},{""coverage"":1.2247448713915887e-08,""alpha_est"":2.915318922459905e-08},{""coverage"":4.286160644548202e-05,""alpha_est"":0.00010202618438615199},{""coverage"":0.002535594795471529,""alpha_est"":0.006035897132519579},{""coverage"":0.019502287540715046,""alpha_est"":0.04642862334210783},{""coverage"":0.05408644128714012,""alpha_est"":0.12877408730658096},{""coverage"":0.09007200560146875,""alpha_est"":0.21446620078961207},{""coverage"":0.11623597050922024,""alpha_est"":0.27677512940853927},{""coverage"":0.13204315800670263,""alpha_est"":0.3144213565431038},{""coverage"":0.12388770972139003,""alpha_est"":0.2949982727698997},{""coverage"":0.12790044734022638,""alpha_est"":0.3045550012536772},{""coverage"":0.12587808980645476,""alpha_est"":0.2997385482985178}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a0p3_gs1,ours,sampling,2,3,1000000,1000000,10000000,1,5358.4,602725,1,nan,nan,nan,0,0,0,,0,"{""build_active_indices_ms"":65.593340,""build_event_cache_ms"":30.032239,""build_event_maps_ms"":40.279568,""build_events_ms"":573.141723,""build_ranks_ms"":189.449776,""build_y_domain_ms"":186.470732,""phase1_count_ms"":446.740137,""phase2_plan_ms"":581.841735,""phase3_sample_ms"":2473.508171,""run_build_ms"":1089.829452,""run_count_ms"":446.745537,""run_sample_ms"":3057.619151}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""path_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""ours"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":1200000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/out/A_alpha/A_alpha__F1__n1000000__a0p3__t10000000__ours__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a0p3_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""coverage"":0.12587808980645476,""pair_intersection_prob_est"":6.031253705697515e-07,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":0.25,""p_hat_est"":5e-07,""epsilon_alpha"":0.16666666666666663,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/results/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_R.bin"",""out_s"":""/home/dhy/PhD/results/run/temp/exp3_th_biggrid_2d/datasets/F1/d2_F1_n1000000_a0p3_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7522761821746826,""audit"":0.13809823989868164,""binary_io"":0.03640604019165039,""csv_io"":0.0},""info"":{""coverage"":0.12587808980645476,""alpha_target"":0.3,""alpha_expected_est"":0.30156268528487573,""pair_intersection_prob_est"":6.031253705697515e-07,""tune_history"":[{""coverage"":0.15,""alpha_est"":0.35718864537867806},{""coverage"":1.2247448713915887e-08,""alpha_est"":2.915318922459905e-08},{""coverage"":4.286160644548202e-05,""alpha_est"":0.00010202618438615199},{""coverage"":0.002535594795471529,""alpha_est"":0.006035897132519579},{""coverage"":0.019502287540715046,""alpha_est"":0.04642862334210783},{""coverage"":0.05408644128714012,""alpha_est"":0.12877408730658096},{""coverage"":0.09007200560146875,""alpha_est"":0.21446620078961207},{""coverage"":0.11623597050922024,""alpha_est"":0.27677512940853927},{""coverage"":0.13204315800670263,""alpha_est"":0.3144213565431038},{""coverage"":0.12388770972139003,""alpha_est"":0.2949982727698997},{""coverage"":0.12790044734022638,""alpha_est"":0.3045550012536772},{""coverage"":0.12587808980645476,""alpha_est"":0.2997385482985178}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
