sweep,family,N,alpha,t,method,variant,ok_reps,total_reps,status,wall_ms_mean,wall_ms_median,wall_ms_cv,run_build_ms_mean,run_build_ms_median,run_build_ms_cv,run_count_ms_mean,run_count_ms_median,run_count_ms_cv,run_sample_ms_mean,run_sample_ms_median,run_sample_ms_cv,build_events_ms_mean,build_events_ms_median,build_events_ms_cv,build_y_domain_ms_mean,build_y_domain_ms_median,build_y_domain_ms_cv,build_ranks_ms_mean,build_ranks_ms_median,build_ranks_ms_cv,build_active_indices_ms_mean,build_active_indices_ms_median,build_active_indices_ms_cv,phase1_count_ms_mean,phase1_count_ms_median,phase1_count_ms_cv,phase2_plan_ms_mean,phase2_plan_ms_median,phase2_plan_ms_cv,phase3_sample_ms_mean,phase3_sample_ms_median,phase3_sample_ms_cv,build_ms_mean,build_ms_median,build_ms_cv,build_points_ms_mean,build_points_ms_median,build_points_ms_cv,phase3_fill_ms_mean,phase3_fill_ms_median,phase3_fill_ms_cv,phase1_enumerate_materialize_ms_mean,phase1_enumerate_materialize_ms_median,phase1_enumerate_materialize_ms_cv,phase2_resample_ms_mean,phase2_resample_ms_median,phase2_resample_ms_cv,samples_per_sec_mean,samples_per_sec_median,samples_per_sec_cv,ns_per_sample_mean,ns_per_sample_median,ns_per_sample_cv
A_alpha,F0,1000000,90,10000000,ours,sampling,3,3,OK,6746.126666666667,6903.93,0.040267179538963714,814.7613433333332,858.810878,0.08186334457118825,483.82367099999993,481.114502,0.009366134980054532,4828.846748666667,4756.983976,0.027930866078644208,291.0388686666667,247.391747,0.22689860586976301,187.38909133333334,186.466892,0.014100226857229815,193.5397516666667,190.078594,0.025896395924037738,67.104403,30.994101,0.7646116617652553,483.818288,481.110933,0.009367550836635511,495.38612200000006,499.793109,0.026509436423213198,4329.821599,4254.985539,0.028295569235406035,,,,,,,,,,,,,,,,2072476.0031546513,2102172.3113746303,0.027436962095098483,482.88467486666667,475.6983976,0.027930866078644225
A_alpha,F1,1000000,100,10000000,kd_tree,sampling,3,3,OK,40436.700000000004,40309.0,0.008995422797283659,259.5375823333333,263.104828,0.025406622329226178,16831.27100433333,16706.319299,0.0162242383849132,23345.895151333334,23352.423333,0.004067581707943309,,,,,,,,,,,,,16831.261527666666,16706.315379,0.016223778843614863,901.743414,900.104262,0.0037804935535942713,,,,259.5349023333333,263.100278,0.0254054739489634,258.9373836666667,261.705154,0.024705121135766707,22426.08122333333,22426.269806,0.004209729908793634,,,,,,,428347.9155832082,428221.08255757357,0.004069332577564492,2334.5895151333334,2335.2423333,0.00406758170794336
A_alpha,F1,1000000,100,10000000,ours,enum_sampling,3,3,OK,8270.843333333334,8334.2,0.011925789782832338,786.3246286666666,729.334843,0.1133815295329092,6650.828369,6445.12363,0.04376995611751416,157.948187,157.184628,0.008607154229510802,250.19228033333334,251.713845,0.016083011194666808,183.750707,178.395925,0.04328154949557126,192.859681,189.932996,0.02219413380511205,81.98435766666667,30.929893,0.881991923967769,,,,,,,,,,,,,,,,,,,6650.825475666667,6445.1201,0.043769947834060505,157.94391733333333,157.180258,0.00860633418908673,63316565.13609443,63619452.660472624,0.00855820185192361,15.794818699999999,15.7184628,0.0086071542295108
A_alpha,F1,1000000,100,10000000,ours,sampling,3,3,OK,7522.423333333333,7233.56,0.12027954479362385,829.383335,804.251032,0.07468770792038765,540.3293990000001,473.017796,0.18358302038613453,5441.188258,5205.295894,0.11323823755839683,260.8001556666666,252.634117,0.06377001859757689,190.89831133333334,190.392947,0.014440159191319527,198.782542,199.917547,0.03586998223295955,92.43498333333334,67.567328,0.621597091006274,540.3208593333334,473.011796,0.1835749145301081,624.400807,577.607931,0.1639766092157903,4800.520296333333,4625.476375,0.10306390520249724,,,,,,,,,,,,,,,,1860435.168018694,1921120.3750255047,0.10746134940979113,544.1188258,520.5295894,0.11323823755839682
A_alpha,F1,1000000,110,10000000,kd_tree,sampling,3,3,OK,43202.13333333333,42838.5,0.020794677832151547,263.31117066666667,267.556124,0.03849850227258028,18053.906828333333,17770.179114,0.03331038028605616,24884.865808333332,24800.710594,0.01166727135335554,,,,,,,,,,,,,18053.897002,17770.174414,0.03330997711935117,905.0445036666666,906.812373,0.005760979298712084,,,,263.30974033333337,267.554474,0.03849936753285441,262.5531413333333,267.257679,0.03669800255956761,23960.246709333336,23875.090377,0.011962538260340654,,,,,,,401905.121233132,403214.25316012057,0.011612456888852358,2488.4865808333334,2480.0710594,0.01166727135335553
A_alpha,F1,1000000,110,10000000,ours,enum_sampling,3,3,OK,8521.78,8523.61,0.002742061671106138,778.373222,710.598197,0.12480783940466858,6914.032333666667,6671.849805,0.05195889452640637,156.464788,155.967511,0.011108919773020549,243.52900599999998,242.801953,0.00895852424635691,184.62440033333334,183.766024,0.03463541132521127,195.27736166666668,194.872053,0.028137310952312197,86.24147066666667,30.736497,0.9106374886343932,,,,,,,,,,,,,,,,,,,6914.028857666667,6671.846466,0.05195896333212226,156.46119166666665,155.964521,0.011105761568473895,63919996.78257156,64115917.06429168,0.011059763359180288,15.646478799999999,15.5967511,0.011108919773020585
A_alpha,F1,1000000,110,10000000,ours,sampling,3,3,OK,7325.866666666666,7254.36,0.07562281044892802,787.1332493333333,729.532459,0.10729689588472638,503.174536,507.387873,0.0123071431425442,5347.340827,5284.965418,0.06022872413040416,248.91069433333334,248.975836,0.012725422461983202,190.99617266666667,190.322669,0.009710378517939539,192.12240799999998,188.965544,0.023728974207436776,77.17076233333333,32.428384,0.8361945227050767,503.1709063333333,507.384443,0.01230778016978355,569.027667,562.279311,0.018360867644458163,4775.975881,4698.937477,0.06764610588873801,,,,,,,,,,,,,,,,1876792.4703596274,1892159.9687182666,0.05935553624416669,534.7340827,528.4965418,0.0602287241304042
A_alpha,F1,1000000,120,10000000,kd_tree,sampling,3,3,OK,45718.833333333336,45931.7,0.010320627460905925,261.993459,268.412597,0.03550371422508317,18931.292636666665,18844.31401,0.009789203802293065,26525.563815,26702.828418,0.013234021814340304,,,,,,,,,,,,,18931.288913666667,18844.31099,0.009789207408256484,903.764828,902.318308,0.004394901968721948,,,,261.992296,268.411558,0.035503504694909836,260.0163733333333,264.453262,0.031220280315641714,25597.901273333333,25774.410704,0.013559825238361845,,,,,,,377061.40768548724,374492.16403080133,0.013345419259756191,2652.5563815,2670.2828418,0.01323402181434027
A_alpha,F1,1000000,120,10000000,ours,enum_sampling,3,3,OK,8789.28,8853.68,0.011327166492846994,781.7973463333333,722.106539,0.11567723749303402,7168.753885666666,6963.408788,0.0408271386028254,158.02007533333332,157.275377,0.010915651087152853,248.0837796666667,249.781391,0.023262570762662735,183.24374333333333,177.915674,0.041763055269827924,193.9169873333333,190.937387,0.022598020984503295,80.809094,30.716068,0.8767585559827242,,,,,,,,,,,,,,,,,,,7168.750814999999,6963.406147,0.040827127697634226,158.015595,157.270446,0.010914386936471702,63290593.47621568,63582743.788304515,0.010848839731161256,15.802007533333333,15.7275377,0.010915651087152901
A_alpha,F1,1000000,120,10000000,ours,sampling,3,3,OK,7030.506666666667,7213.49,0.037036348241344795,783.6562610000001,733.229988,0.10516518962705262,478.83904766666666,481.750719,0.012855010745267074,5087.269157666667,4992.351405,0.028498157469786616,248.25198966666667,251.605226,0.02292168203770741,187.692962,189.76818,0.037678060087609655,197.80548633333333,200.530005,0.025636491481796482,74.122377,30.770237,0.8276851257675608,478.83575133333335,481.74731,0.012854673989958872,557.4169966666667,554.856972,0.02452508628790495,4527.601589999999,4448.056812,0.02931275754367277,,,,,,,,,,,,,,,,1967257.5551671113,2003064.125250614,0.027939938210508983,508.72691576666665,499.2351405,0.02849815746978668
A_alpha,F1,1000000,130,10000000,kd_tree,sampling,3,3,OK,47819.26666666666,47797.7,0.006757986200820396,255.685758,250.960287,0.03822929379362438,20012.994974666668,20127.910052,0.011868261152139126,27550.586822,27501.565908,0.004679733114623107,,,,,,,,,,,,,20012.985915333335,20127.888333,0.01186809393740593,909.6495086666667,907.680776,0.004635021095137748,,,,255.68451866666666,250.958828,0.038229178103331395,255.02937733333331,250.759641,0.035817254975310464,26621.798973666668,26577.438295,0.004610858022327569,,,,,,,362976.6052762422,363615.6585938648,0.004668509996218737,2755.0586822,2750.1565908,0.004679733114623131
A_alpha,F1,1000000,130,10000000,ours,enum_sampling,3,3,OK,9929.019999999999,9467.15,0.09646359178519133,789.7089356666667,749.39853,0.09731728517672009,7978.252243,8000.562165,0.06595426675384387,289.543056,304.549741,0.3478777153933475,249.42017099999998,249.923578,0.02212840974039302,186.39301033333334,188.838117,0.026595775741663122,191.523673,189.536095,0.022570293720104294,83.73006166666666,47.168245,0.7616391236360499,,,,,,,,,,,,,,,,,,,7978.246179666666,8000.558835,0.06595408784126146,289.537676,304.543411,0.3478815934199472,40097940.46002005,32835358.74029852,0.4079331532895681,28.9543056,30.4549741,0.3478777153933475
A_alpha,F1,1000000,130,10000000,ours,sampling,3,3,OK,7115.823333333334,7251.72,0.028164925786260425,783.6326273333334,729.560237,0.10041193848275197,486.6107696666666,491.325637,0.014590844083112968,5159.261931333333,5013.487401,0.0413621684712527,253.560029,253.451611,0.006646504494349806,188.91650533333333,187.334995,0.013444032135632207,190.65575533333333,187.446033,0.024216180919812678,72.91200933333333,30.984392,0.8163321490099323,486.60751366666665,491.322188,0.014590914468173169,562.489344,558.056961,0.028574304094404954,4594.491181,4455.620995,0.043133323303256074,,,,,,,,,,,,,,,,1941489.0737258636,1994619.553248579,0.04018893628271936,515.9261931333333,501.3487401,0.04136216847125268
A_alpha,F1,1000000,70,10000000,kd_tree,sampling,3,3,OK,32719.066666666666,32570.2,0.018535749708962608,262.3875826666667,269.160914,0.03822332496178813,13400.512381,13451.019687,0.013624827462730266,19056.157580333333,18870.942485,0.02301160943367825,,,,,,,,,,,,,13400.508218333334,13451.015747,0.013624871339141227,901.9508856666667,902.492288,0.002603527542090672,,,,262.38581933333336,269.159764,0.03822349631250558,260.1135356666667,265.778708,0.032960532485207084,18136.982317666665,17950.30274,0.02426538019564259,,,,,,,525039.2897606913,529915.2391539918,0.022723199112344057,1905.6157580333336,1887.0942485,0.023011609433678186
