dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F0_n200000_a100_gs1,kd_tree,sampling,0,1,200000,200000,10000000,1,2785.41,3.98793e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":46.657246,""build_points_ms"":46.289534,""phase1_count_ms"":533.500191,""phase2_plan_ms"":932.162406,""phase3_fill_ms"":1251.710944,""run_build_ms"":46.658136,""run_count_ms"":533.503091,""run_sample_ms"":2205.248408}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n200000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/B_N/B_N__F0__n200000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n200000_a100_gs1"",""dim"":2,""n_r"":200000,""n_s"":200000,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""coverage"":49.07001722021846,""pair_intersection_prob_est"":0.0009968289343519029,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":103.05,""p_hat_est"":0.0010305,""epsilon_alpha"":0.03049999999999997,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.16920971870422363,""audit"":0.12191295623779297,""binary_io"":0.0075685977935791016,""csv_io"":0.0},""info"":{""coverage"":49.07001722021846,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""pair_intersection_prob_est"":0.0009968289343519029,""tune_history"":[{""coverage"":50.0,""alpha_est"":101.58697751673715},{""coverage"":2.2360679774997915e-07,""alpha_est"":4.4721406834986514e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.006688267759364893},{""coverage"":0.40888271697897133,""alpha_est"":0.8189351150023074},{""coverage"":4.521519197012058,""alpha_est"":9.086085858410534},{""coverage"":15.03582255317623,""alpha_est"":30.332929137080306},{""coverage"":27.418809741832554,""alpha_est"":55.481486466314614},{""coverage"":37.02621351274834,""alpha_est"":75.06323999091276},{""coverage"":43.02685993234247,""alpha_est"":87.32025565584718},{""coverage"":46.38257212161831,""alpha_est"":94.18287339889376},{""coverage"":48.15733179985075,""alpha_est"":97.81463095563808},{""coverage"":49.07001722021846,""alpha_est"":99.68289343519028}],""params"":{""nR"":200000,""nS"":200000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
d2_F0_n200000_a100_gs1,kd_tree,sampling,1,2,200000,200000,10000000,1,2764.11,3.98793e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":42.433813,""build_points_ms"":42.396614,""phase1_count_ms"":532.028870,""phase2_plan_ms"":921.322370,""phase3_fill_ms"":1245.913494,""run_build_ms"":42.434623,""run_count_ms"":532.030470,""run_sample_ms"":2189.638171}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n200000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/B_N/B_N__F0__n200000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n200000_a100_gs1"",""dim"":2,""n_r"":200000,""n_s"":200000,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""coverage"":49.07001722021846,""pair_intersection_prob_est"":0.0009968289343519029,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":103.05,""p_hat_est"":0.0010305,""epsilon_alpha"":0.03049999999999997,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.16920971870422363,""audit"":0.12191295623779297,""binary_io"":0.0075685977935791016,""csv_io"":0.0},""info"":{""coverage"":49.07001722021846,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""pair_intersection_prob_est"":0.0009968289343519029,""tune_history"":[{""coverage"":50.0,""alpha_est"":101.58697751673715},{""coverage"":2.2360679774997915e-07,""alpha_est"":4.4721406834986514e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.006688267759364893},{""coverage"":0.40888271697897133,""alpha_est"":0.8189351150023074},{""coverage"":4.521519197012058,""alpha_est"":9.086085858410534},{""coverage"":15.03582255317623,""alpha_est"":30.332929137080306},{""coverage"":27.418809741832554,""alpha_est"":55.481486466314614},{""coverage"":37.02621351274834,""alpha_est"":75.06323999091276},{""coverage"":43.02685993234247,""alpha_est"":87.32025565584718},{""coverage"":46.38257212161831,""alpha_est"":94.18287339889376},{""coverage"":48.15733179985075,""alpha_est"":97.81463095563808},{""coverage"":49.07001722021846,""alpha_est"":99.68289343519028}],""params"":{""nR"":200000,""nS"":200000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
d2_F0_n200000_a100_gs1,kd_tree,sampling,2,3,200000,200000,10000000,1,2858.62,3.98793e+07,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":41.682289,""build_points_ms"":41.644060,""phase1_count_ms"":539.190193,""phase2_plan_ms"":972.938852,""phase3_fill_ms"":1285.404938,""run_build_ms"":41.683129,""run_count_ms"":539.191703,""run_sample_ms"":2277.744980}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F0_n200000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/B_N/B_N__F0__n200000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F0_n200000_a100_gs1"",""dim"":2,""n_r"":200000,""n_s"":200000,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""coverage"":49.07001722021846,""pair_intersection_prob_est"":0.0009968289343519029,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":103.05,""p_hat_est"":0.0010305,""epsilon_alpha"":0.03049999999999997,""fixed_params"":{""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F0/d2_F0_n200000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.16920971870422363,""audit"":0.12191295623779297,""binary_io"":0.0075685977935791016,""csv_io"":0.0},""info"":{""coverage"":49.07001722021846,""alpha_target"":100.0,""alpha_expected_est"":99.68289343519028,""pair_intersection_prob_est"":0.0009968289343519029,""tune_history"":[{""coverage"":50.0,""alpha_est"":101.58697751673715},{""coverage"":2.2360679774997915e-07,""alpha_est"":4.4721406834986514e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.006688267759364893},{""coverage"":0.40888271697897133,""alpha_est"":0.8189351150023074},{""coverage"":4.521519197012058,""alpha_est"":9.086085858410534},{""coverage"":15.03582255317623,""alpha_est"":30.332929137080306},{""coverage"":27.418809741832554,""alpha_est"":55.481486466314614},{""coverage"":37.02621351274834,""alpha_est"":75.06323999091276},{""coverage"":43.02685993234247,""alpha_est"":87.32025565584718},{""coverage"":46.38257212161831,""alpha_est"":94.18287339889376},{""coverage"":48.15733179985075,""alpha_est"":97.81463095563808},{""coverage"":49.07001722021846,""alpha_est"":99.68289343519028}],""params"":{""nR"":200000,""nS"":200000,""d"":2,""universe"":null,""volume_dist"":""fixed"",""volume_cv"":0.0,""shape_sigma"":0.0,""seed"":1}}}"
