dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_stripe_n1000000_a1_gs1,range_tree,adaptive,0,1,1000000,1000000,100000,1,50663.3,2e+06,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":2434.150090,""build_events_ms"":492.938027,""build_range_trees_ms"":1448.031501,""build_rank_arrays_ms"":430.018112,""build_start_index_ms"":58.748798,""phase1_count_and_cache_ms"":48155.505046,""phase2_alias_ms"":58.844148,""phase2_fill_ms"":4.674167,""run_build_ms"":2434.151510,""run_count_ms"":48155.510976,""run_sample_ms"":73.639045}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n1000000_a1_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":1000000,""n_s"":1000000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/A_alpha/A_alpha__n1000000__a1__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n1000000_a1_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":true,""k_target"":2000000,""k_achieved"":2000000,""alpha_target"":1,""alpha_achieved"":1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.99999e-08, h=9e-07, delta=2.5e-08, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
d2_stripe_n1000000_a1_gs1,range_tree,adaptive,1,2,1000000,1000000,100000,1,37769.7,2e+06,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":1142.670504,""build_events_ms"":423.168121,""build_range_trees_ms"":340.080160,""build_rank_arrays_ms"":365.112350,""build_start_index_ms"":13.881757,""phase1_count_and_cache_ms"":36548.137467,""phase2_alias_ms"":62.881669,""phase2_fill_ms"":4.463077,""run_build_ms"":1142.671693,""run_count_ms"":36548.142876,""run_sample_ms"":77.474129}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n1000000_a1_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":1000000,""n_s"":1000000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/A_alpha/A_alpha__n1000000__a1__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n1000000_a1_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":true,""k_target"":2000000,""k_achieved"":2000000,""alpha_target"":1,""alpha_achieved"":1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.99999e-08, h=9e-07, delta=2.5e-08, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
d2_stripe_n1000000_a1_gs1,range_tree,adaptive,2,3,1000000,1000000,100000,1,37186.5,2e+06,1,nan,nan,nan,0,0,0,framework_III,0,"{""build_ms"":1117.620050,""build_events_ms"":420.477644,""build_range_trees_ms"":317.550777,""build_rank_arrays_ms"":365.416225,""build_start_index_ms"":13.759498,""phase1_count_and_cache_ms"":35992.045154,""phase2_alias_ms"":61.250730,""phase2_fill_ms"":4.413151,""run_build_ms"":1117.621690,""run_count_ms"":35992.050694,""run_sample_ms"":75.456750}",,"{""dataset"":{""source"":""synthetic"",""name"":""d2_stripe_n1000000_a1_gs1"",""dim"":2,""path_r"":"""",""path_s"":"""",""synthetic"":{""generator"":""stripe"",""n_r"":1000000,""n_s"":1000000,""alpha"":1,""seed"":1}},""run"":{""method"":""range_tree"",""variant"":""adaptive"",""t"":100000,""seed"":1,""repeats"":3,""j_star"":10000000,""enum_cap"":0,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/SJS-2D/run/temp/exp2_synth_d2/out/A_alpha/A_alpha__n1000000__a1__t100000__range_tree__adaptive"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""stripe_ctrl_alpha"",""dataset"":""d2_stripe_n1000000_a1_gs1"",""n_r"":1000000,""n_s"":1000000,""has_exact_k"":true,""k_target"":2000000,""k_achieved"":2000000,""alpha_target"":1,""alpha_achieved"":1,""notes"":""control_axis=1, core=[0.45,0.55], g=9.99999e-08, h=9e-07, delta=2.5e-08, shuffle_strips=1, shuffle_r=0, k_overridden=0""}"
