dataset,method,variant,rep,seed,n_r,n_s,t,ok,wall_ms,count_value,count_exact,count_stderr,count_ci_low,count_ci_high,used_enumeration,enum_truncated,enum_cap,adaptive_branch,adaptive_pilot_pairs,phases_json,note,config_json,gen_report_json
d2_F1_n1000000_a100_gs1,kd_tree,sampling,0,1,1000000,1000000,10000000,1,41113.6,1.99167e+08,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":262.639035,""build_points_ms"":261.167785,""phase1_count_ms"":17014.642151,""phase2_plan_ms"":971.165859,""phase3_fill_ms"":22847.365399,""run_build_ms"":262.639985,""run_count_ms"":17014.645071,""run_sample_ms"":23836.329731}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""coverage"":41.44117540135039,""pair_intersection_prob_est"":0.0001997558032641983,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":110.5,""p_hat_est"":0.000221,""epsilon_alpha"":0.105,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7002458572387695,""audit"":0.13344335556030273,""binary_io"":0.0373990535736084,""csv_io"":0.0},""info"":{""coverage"":41.44117540135039,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""pair_intersection_prob_est"":0.0001997558032641983,""tune_history"":[{""coverage"":50.0,""alpha_est"":119.84907213111325},{""coverage"":2.2360679774997915e-07,""alpha_est"":5.322621689912098e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.007959626386538795},{""coverage"":0.40888271697897133,""alpha_est"":0.9738973501050838},{""coverage"":4.521519197012058,""alpha_est"":10.785385050387974},{""coverage"":15.03582255317623,""alpha_est"":35.92756230530353},{""coverage"":27.418809741832554,""alpha_est"":65.60393712659226},{""coverage"":37.02621351274834,""alpha_est"":88.665171368869},{""coverage"":43.02685993234247,""alpha_est"":103.08275232137075},{""coverage"":39.91392867957286,""alpha_est"":95.60214549772101},{""coverage"":41.44117540135039,""alpha_est"":99.27190139874955}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a100_gs1,kd_tree,sampling,1,2,1000000,1000000,10000000,1,41622.8,1.99167e+08,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":249.430238,""build_points_ms"":249.190753,""phase1_count_ms"":17596.158679,""phase2_plan_ms"":955.371845,""phase3_fill_ms"":22805.925604,""run_build_ms"":249.431828,""run_count_ms"":17596.184289,""run_sample_ms"":23777.144413}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""coverage"":41.44117540135039,""pair_intersection_prob_est"":0.0001997558032641983,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":110.5,""p_hat_est"":0.000221,""epsilon_alpha"":0.105,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7002458572387695,""audit"":0.13344335556030273,""binary_io"":0.0373990535736084,""csv_io"":0.0},""info"":{""coverage"":41.44117540135039,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""pair_intersection_prob_est"":0.0001997558032641983,""tune_history"":[{""coverage"":50.0,""alpha_est"":119.84907213111325},{""coverage"":2.2360679774997915e-07,""alpha_est"":5.322621689912098e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.007959626386538795},{""coverage"":0.40888271697897133,""alpha_est"":0.9738973501050838},{""coverage"":4.521519197012058,""alpha_est"":10.785385050387974},{""coverage"":15.03582255317623,""alpha_est"":35.92756230530353},{""coverage"":27.418809741832554,""alpha_est"":65.60393712659226},{""coverage"":37.02621351274834,""alpha_est"":88.665171368869},{""coverage"":43.02685993234247,""alpha_est"":103.08275232137075},{""coverage"":39.91392867957286,""alpha_est"":95.60214549772101},{""coverage"":41.44117540135039,""alpha_est"":99.27190139874955}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
d2_F1_n1000000_a100_gs1,kd_tree,sampling,2,3,1000000,1000000,10000000,1,40588.5,1.99167e+08,1,nan,nan,nan,0,0,0,,0,"{""build_ms"":264.941688,""build_points_ms"":264.698113,""phase1_count_ms"":16740.720679,""phase2_plan_ms"":959.698237,""phase3_fill_ms"":22607.655371,""run_build_ms"":264.943118,""run_count_ms"":16740.725229,""run_sample_ms"":23582.787358}",,"{""dataset"":{""source"":""binary"",""name"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""path_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""path_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""synthetic"":{""generator"":""alacarte_rectgen"",""n_r"":100000,""n_s"":100000,""alpha"":1e-06,""seed"":1}},""run"":{""method"":""kd_tree"",""variant"":""sampling"",""t"":10000000,""seed"":1,""repeats"":3,""j_star"":1000000,""enum_cap"":300000000,""write_samples"":false,""verify"":false},""output"":{""out_dir"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/out/A_alpha/A_alpha__F1__n1000000__a100__t10000000__kd_tree__sampling"",""run_tag"":""""},""sys"":{""threads"":1},""logging"":{""level"":""INFO"",""with_timestamp"":true,""with_thread_id"":false}}","{""generator"":""alacarte_rectgen"",""dataset"":""d2_F1_n1000000_a100_gs1"",""dim"":2,""n_r"":1000000,""n_s"":1000000,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""coverage"":41.44117540135039,""pair_intersection_prob_est"":0.0001997558032641983,""audit_num_pairs"":2000000,""audit_seed"":1,""alpha_hat_est"":110.5,""p_hat_est"":0.000221,""epsilon_alpha"":0.105,""fixed_params"":{""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""tune_tol_rel"":0.01,""dtype"":""float32"",""module_source"":""local_alacarte"",""alacarte_module_path"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/third_party/Alacarte/alacarte_rectgen.py""},""paths"":{""out_r"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_R.bin"",""out_s"":""/home/dhy/PhD/Compare-304/Ver-2026.3.4-Pro/run/temp/exp2_plan_2d/datasets/F1/d2_F1_n1000000_a100_gs1_S.bin"",""csv_r"":"""",""csv_s"":""""},""timing_sec"":{""generation"":0.7002458572387695,""audit"":0.13344335556030273,""binary_io"":0.0373990535736084,""csv_io"":0.0},""info"":{""coverage"":41.44117540135039,""alpha_target"":100.0,""alpha_expected_est"":99.87790163209915,""pair_intersection_prob_est"":0.0001997558032641983,""tune_history"":[{""coverage"":50.0,""alpha_est"":119.84907213111325},{""coverage"":2.2360679774997915e-07,""alpha_est"":5.322621689912098e-07},{""coverage"":0.003343701524882112,""alpha_est"":0.007959626386538795},{""coverage"":0.40888271697897133,""alpha_est"":0.9738973501050838},{""coverage"":4.521519197012058,""alpha_est"":10.785385050387974},{""coverage"":15.03582255317623,""alpha_est"":35.92756230530353},{""coverage"":27.418809741832554,""alpha_est"":65.60393712659226},{""coverage"":37.02621351274834,""alpha_est"":88.665171368869},{""coverage"":43.02685993234247,""alpha_est"":103.08275232137075},{""coverage"":39.91392867957286,""alpha_est"":95.60214549772101},{""coverage"":41.44117540135039,""alpha_est"":99.27190139874955}],""params"":{""nR"":1000000,""nS"":1000000,""d"":2,""universe"":null,""volume_dist"":""lognormal"",""volume_cv"":1.0,""shape_sigma"":1.0,""seed"":1}}}"
