sweep,family,N,alpha,t,method,variant,ok_reps,total_reps,status,wall_ms_mean,wall_ms_median,wall_ms_cv,run_build_ms_mean,run_build_ms_median,run_build_ms_cv,run_count_ms_mean,run_count_ms_median,run_count_ms_cv,run_sample_ms_mean,run_sample_ms_median,run_sample_ms_cv,build_events_ms_mean,build_events_ms_median,build_events_ms_cv,build_y_domain_ms_mean,build_y_domain_ms_median,build_y_domain_ms_cv,build_ranks_ms_mean,build_ranks_ms_median,build_ranks_ms_cv,build_active_indices_ms_mean,build_active_indices_ms_median,build_active_indices_ms_cv,phase1_count_ms_mean,phase1_count_ms_median,phase1_count_ms_cv,phase2_plan_ms_mean,phase2_plan_ms_median,phase2_plan_ms_cv,phase3_sample_ms_mean,phase3_sample_ms_median,phase3_sample_ms_cv,build_ms_mean,build_ms_median,build_ms_cv,build_points_ms_mean,build_points_ms_median,build_points_ms_cv,phase3_fill_ms_mean,phase3_fill_ms_median,phase3_fill_ms_cv,phase1_enumerate_materialize_ms_mean,phase1_enumerate_materialize_ms_median,phase1_enumerate_materialize_ms_cv,phase2_resample_ms_mean,phase2_resample_ms_median,phase2_resample_ms_cv,samples_per_sec_mean,samples_per_sec_median,samples_per_sec_cv,ns_per_sample_mean,ns_per_sample_median,ns_per_sample_cv
A_alpha,F0,1000000,30,10000000,ours,sampling,3,3,OK,6692.716666666667,6806.03,0.02761952538811579,793.5062693333333,745.433152,0.08791138274293243,500.628246,502.698518,0.006208022255218399,4731.736114,4597.146477,0.04575383193180295,264.682996,265.380232,0.023005355056986455,185.75565833333334,186.918866,0.031738943600726786,194.823112,191.879999,0.022183862702735927,70.68773700000001,31.09293,0.8024178989234184,500.6243426666667,502.695668,0.0062116056813080415,528.9701293333334,519.164288,0.03877564149338227,4200.476910333334,4084.660289,0.04682527775637468,,,,,,,,,,,,,,,,2117686.478098097,2175262.426383635,0.044352123350810034,473.1736114,459.7146477,0.04575383193180296
A_alpha,F0,1000000,300,10000000,kd_tree,sampling,3,3,OK,24965.8,25162.2,0.01573325017144068,245.01333933333333,238.898539,0.040357692698159316,9693.325536666665,9815.030259,0.021680983124013023,15027.451940666666,15108.225991,0.011730827348946328,,,,,,,,,,,,,9693.322170333333,9815.026959,0.021680974921695642,897.0255083333333,900.378371,0.005454146956710954,,,,245.01226899999997,238.897479,0.04035771959689164,244.19062233333332,238.664372,0.03708185990503604,14109.2861,14198.771057,0.012686553574887573,,,,,,,665541.0373123181,661891.0788041574,0.011813104166652212,1502.7451940666667,1510.8225991,0.011730827348946255
A_alpha,F0,1000000,300,10000000,ours,enum_sampling,3,3,OK,14073.966666666667,13821.0,0.040495391709247035,873.1426193333333,910.758759,0.10927244388980548,11604.478947999998,11494.765006,0.05380209346285008,666.6031483333334,582.365079,0.6187392962691667,255.89225733333333,255.163574,0.02803715189814225,194.54049633333332,192.882596,0.030155299838523116,203.12292366666665,200.862719,0.049891360742812786,137.01780666666667,172.457219,0.5167598534996446,,,,,,,,,,,,,,,,,,,11604.474417333333,11494.760166,0.053802209315746446,666.5944083333333,582.356759,0.6187478062655292,24440944.685832426,17171359.273758925,0.6941377541173073,66.66031483333333,58.2365079,0.6187392962691667
A_alpha,F0,1000000,300,10000000,ours,sampling,3,3,OK,7174.066666666667,7257.15,0.02111721000846405,832.3725473333333,728.366729,0.1790605558835439,506.692036,507.252024,0.00879026961340643,5147.862323666667,5031.831442,0.03713778899152977,283.80939166666667,257.849333,0.1607339166878294,188.47692533333336,177.988007,0.07883043347660153,199.28173466666667,201.926602,0.027775099165589526,80.257279,30.650155,0.8773245207883353,506.68826599999994,507.247214,0.008789243056956825,506.083609,499.620794,0.06558506152382391,4639.3993390000005,4529.713877,0.0344534833445568,,,,,,,,,,,,,,,,1945170.075825839,1987347.9696739016,0.036216235278060206,514.7862323666667,503.1831442,0.03713778899152975
A_alpha,F1,1000000,0p1,10000000,kd_tree,sampling,3,3,OK,2469.8266666666664,2498.25,0.03101317698931816,248.64397566666665,246.708855,0.014348760677470639,871.6022553333332,862.239409,0.05107642920241168,1349.5759070000001,1322.466125,0.04302164052329527,,,,,,,,,,,,,871.5942426666667,862.236039,0.0510690620645951,902.8823310000001,907.41872,0.007766125526417557,,,,248.64248566666666,246.707295,0.014349847986941123,247.73838633333332,246.503188,0.010997957248090096,431.1005566666667,399.039789,0.12373755886844695,,,,,,,7423132.900944997,7561630.359340963,0.041958363969330406,134.9575907,132.2466125,0.04302164052329526
A_alpha,F1,1000000,0p1,10000000,ours,enum_sampling,3,3,OK,4126.666666666667,4329.12,0.07163568269481572,1164.7895833333334,1292.052001,0.16340943480260825,2690.209050666667,2650.383196,0.02110092278305869,36.844096,34.927033,0.10910852998683951,642.754661,825.937053,0.4169282787907146,182.38286000000002,179.819522,0.032226753701818975,197.98215866666666,196.509911,0.020173052356387687,72.61280633333332,30.089049,0.8289668229514806,,,,,,,,,,,,,,,,,,,2690.2061106666665,2650.380376,0.02110082478545385,36.840076333333336,34.923703,0.10910148058608397,274483446.03681195,286311179.0801125,0.10258611713139883,3.6844096,3.4927033,0.10910852998683948
A_alpha,F1,1000000,0p1,10000000,ours,sampling,3,3,OK,4692.296666666666,4901.03,0.06520507273440339,1172.9990129999999,1323.27973,0.18303679462219155,424.73448533333334,423.819393,0.011474972324815796,2859.8870110000003,2820.845439,0.02667210908828993,645.8221813333333,840.93239,0.43809988352568985,183.93717500000002,182.906653,0.03196910097695978,196.15781066666668,193.430799,0.020395439246663826,68.59794533333333,30.877476,0.7891107139766124,424.7292786666667,423.813883,0.011475513489939856,539.747527,544.987071,0.02707193811502764,2317.9350486666667,2273.674512,0.02803590532354851,,,,,,,,,,,,,,,,3499089.6943128635,3545036.485070602,0.0262316055614047,285.9887011,282.0845439,0.02667210908828997
A_alpha,F1,1000000,0p3,10000000,kd_tree,sampling,3,3,OK,2991.193333333333,2991.72,0.006724325864214095,251.59507399999998,244.913969,0.04706308244196348,1000.5935370000001,996.904945,0.012658078524886216,1738.9994473333334,1736.222072,0.007557490002484997,,,,,,,,,,,,,1000.5911336666667,996.902515,0.012658615879875452,928.3525549999999,928.803817,0.005195634838204556,,,,251.592844,244.912929,0.04705721046353765,250.68608166666664,244.668753,0.04352219247872988,790.0401699999999,784.626531,0.013970290472142464,,,,,,,5750760.81425576,5759631.881928984,0.0075402268577993365,173.8999447333333,173.6222072,0.00755749000248501
A_alpha,F1,1000000,0p3,10000000,ours,enum_sampling,3,3,OK,4595.183333333333,4556.14,0.13643741187647465,967.8202943333334,846.987178,0.2774289933279489,3151.0344189999996,2964.264981,0.11994928541018608,40.900045,38.654813,0.11992541208544756,460.669612,254.971631,0.639685094055905,181.0869583333333,177.203143,0.030979816495772066,192.94664166666666,190.343735,0.01933668854198351,65.620838,30.395403,0.7638376193379697,,,,,,,,,,,,,,,,,,,3151.030802333333,2964.262121,0.11994915374297183,40.894979,38.648144,0.1199461162929641,247834372.67658377,258699996.81540304,0.11237801901925194,4.0900045,3.8654813,0.11992541208544752
A_alpha,F1,1000000,0p3,10000000,ours,sampling,3,3,OK,5513.150000000001,5358.4,0.13151795552750128,1102.4985463333333,1089.829452,0.15652610706530892,524.8535153333333,466.596253,0.18436522860099205,3511.5316963333335,3348.299477,0.12878563154396327,559.8793323333333,573.141723,0.43009340825386905,189.30689633333336,186.470732,0.02527354031490845,193.2067493333333,189.931251,0.025757856523331117,82.45517633333334,65.59334,0.6184535601119089,524.8448086666666,466.593193,0.1843564193364598,675.2826946666667,655.196855,0.1268796214011273,2821.263223,2690.859927,0.12390150886780364,,,,,,,,,,,,,,,,2893064.295558674,2986590.6764587774,0.12188770607441116,351.15316963333333,334.8299477,0.12878563154396325
A_alpha,F1,1000000,1,10000000,kd_tree,sampling,3,3,OK,4304.56,4256.92,0.018745144566464336,262.16198733333334,269.461141,0.04463764071331702,1387.320919,1372.04227,0.028617647880812745,2655.0736126666666,2639.223058,0.014165598669144736,,,,,,,,,,,,,1387.3183023333333,1372.04032,0.028617229949997804,941.562902,941.292165,0.0009189792518338882,,,,262.160774,269.460071,0.04463831131237484,261.22498233333334,267.160158,0.04325955904751789,1691.887317,1672.213449,0.02294128764525874,,,,,,,3767123.950478608,3788993.8744237814,0.014055449127468679,265.5073612666667,263.9223058,0.01416559866914478
A_alpha,F1,1000000,1,10000000,ours,enum_sampling,3,3,OK,4527.363333333334,4740.95,0.068922585857373,1178.1766793333334,1329.395582,0.19193854695410364,3054.8034633333336,2994.464876,0.02857696171174142,59.604580999999996,60.709488,0.1332003398003789,658.0372703333334,861.489517,0.4373202794535022,186.37059233333332,188.504684,0.04386967583446942,195.079983,194.933281,0.018172810335437772,68.79410066666667,31.739171,0.7778926107207025,,,,,,,,,,,,,,,,,,,3054.8003203333333,2994.461626,0.02857692638439969,59.60051466666667,60.705848,0.13321524910009008,170915904.3078052,164718898.63409817,0.13861111657190778,5.9604581,6.0709488,0.1332003398003789
A_alpha,F1,1000000,1,10000000,ours,sampling,3,3,OK,5560.849999999999,5726.11,0.04212622466959343,983.846917,882.653045,0.2721313988381137,458.1307133333333,442.282685,0.06510161251881992,3684.8171136666665,3613.224439,0.031192547098539365,456.43231066666664,247.054001,0.651538596035164,179.94677000000001,175.90718,0.033374093767043415,196.56144133333336,198.727349,0.020140429934310394,71.11674066666667,31.095383,0.8078218530844319,458.1272966666667,442.279155,0.06510234544836373,651.6626416666667,649.162705,0.02155589097478255,3030.8841243333336,2961.78884,0.03357906277885784,,,,,,,,,,,,,,,,2716426.063128706,2767611.0822408837,0.03053378005858212,368.4817113666666,361.3224439,0.031192547098539372
A_alpha,F1,1000000,10,10000000,kd_tree,sampling,3,3,OK,10687.166666666666,10633.3,0.009566347815812394,258.6335413333333,248.815112,0.05990567041474869,4018.4647923333337,4004.996196,0.007648111208095232,6410.040483,6379.436357,0.008756764466701202,,,,,,,,,,,,,4018.4618590000005,4004.993806,0.007647999265393011,921.7978996666667,919.052416,0.0069359200752683895,,,,258.6324446666667,248.813962,0.059906046215050114,257.96619533333336,248.565666,0.05776140558939035,5466.518645333334,5428.332359,0.010851974495582303,,,,,,,1560171.5027956236,1567536.6036103244,0.008706837782528938,641.0040482999999,637.9436357,0.00875676446670122
A_alpha,F1,1000000,10,10000000,ours,enum_sampling,3,3,OK,6040.473333333332,5515.94,0.12553092186564532,1431.136737,1321.6292,0.33329086558268617,4085.0269329999996,4177.854854,0.06840388272601129,178.18760833333332,181.748579,0.16372954016123598,794.1083983333333,849.346516,0.5180992345869768,203.30783366666665,195.77909,0.11714617345682547,192.76160000000002,189.900742,0.023015717070000486,158.03985633333335,171.469683,0.5884267720707812,,,,,,,,,,,,,,,,,,,4085.0230436666666,4177.850755,0.06840377719872134,178.182695,181.744179,0.16373432209067962,57735960.98478717,55021062.915710606,0.17188545176417716,17.818760833333332,18.1748579,0.16372954016123595
